Escherichia coli	GO:0016829	lyase activity	58	0.0038
Escherichia coli	GO:0004176	ATP-dependent peptidase activity	48	0.0031
Escherichia coli	GO:0004222	metalloendopeptidase activity	48	0.0031
Escherichia coli	GO:0003857	3-hydroxyacyl-CoA dehydrogenase activity	44	0.0028
Escherichia coli	GO:0004300	enoyl-CoA hydratase activity	44	0.0028
Escherichia coli	GO:0008692	3-hydroxybutyryl-CoA epimerase activity	44	0.0028
Escherichia coli	GO:0070403	NAD+ binding	44	0.0028
Escherichia coli	GO:0003723	RNA binding	43	0.0028
Escherichia coli	GO:0052908	16S rRNA (adenine(1518)-N(6)/adenine(1519)-N(6))-dimethyltransferase activity	43	0.0028
Escherichia coli	GO:0004165	delta(3)-delta(2)-enoyl-CoA isomerase activity	36	0.0023
Escherichia coli	GO:0000156	phosphorelay response regulator activity	36	0.0023
Escherichia coli	GO:0008564	protein-exporting ATPase activity	34	0.0022
Escherichia coli	GO:0015288	porin activity	33	0.0021
Escherichia coli	GO:0004725	protein tyrosine phosphatase activity	32	0.0021
Escherichia coli	GO:0016791	phosphatase activity	32	0.0021
Escherichia coli	GO:0003681	bent DNA binding	28	0.0018
Escherichia coli	GO:0003918	DNA topoisomerase type II (double strand cut, ATP-hydrolyzing) activity	27	0.0017
Escherichia coli	GO:0031072	heat shock protein binding	27	0.0017
Escherichia coli	GO:0020037	heme binding	24	0.0016
Escherichia coli	GO:0004791	thioredoxin-disulfide reductase activity	23	0.0015
Escherichia coli	GO:0004252	serine-type endopeptidase activity	23	0.0015
Escherichia coli	GO:0016987	sigma factor activity	19	0.0012
Escherichia coli	GO:0004792	thiosulfate sulfurtransferase activity	18	0.0012
Escherichia coli	GO:0008984	protein-glutamate methylesterase activity	16	0.0010
Escherichia coli	GO:0050568	protein-glutamine glutaminase activity	16	0.0010
Escherichia coli	GO:0000774	adenyl-nucleotide exchange factor activity	16	0.0010
Escherichia coli	GO:0042803	protein homodimerization activity	16	0.0010
Escherichia coli	GO:0051087	chaperone binding	16	0.0010
Escherichia coli	GO:0034335	DNA negative supercoiling activity	15	0.0010
Escherichia coli	GO:0009381	excinuclease ABC activity	14	0.0009
Escherichia coli	GO:0008764	UDP-N-acetylmuramoylalanine-D-glutamate ligase activity	13	0.0008
Escherichia coli	GO:0015439	ABC-type heme transporter activity	11	0.0007
Escherichia coli	GO:0004749	ribose phosphate diphosphokinase activity	10	0.0006
Escherichia coli	GO:0016301	kinase activity	10	0.0006
Escherichia coli	GO:0015232	heme transmembrane transporter activity	10	0.0006
Escherichia coli	GO:0004360	glutamine-fructose-6-phosphate transaminase (isomerizing) activity	8	0.0005
Escherichia coli	GO:0097367	carbohydrate derivative binding	8	0.0005
Escherichia coli	GO:0046812	host cell surface binding	7	0.0005
Escherichia coli	GO:0008959	phosphate acetyltransferase activity	2	0.0001
Escherichia coli	GO:0008519	ammonium transmembrane transporter activity	1	0.0001
Homo sapiens	GO:0046872	metal ion binding	1788	0.0336
Homo sapiens	GO:0042802	identical protein binding	1654	0.0311
Homo sapiens	GO:0005524	ATP binding	1634	0.0307
Homo sapiens	GO:0003723	RNA binding	1189	0.0223
Homo sapiens	GO:0003677	DNA binding	956	0.0180
Homo sapiens	GO:0008270	zinc ion binding	928	0.0174
Homo sapiens	GO:0004712	protein serine/threonine/tyrosine kinase activity	820	0.0154
Homo sapiens	GO:0019901	protein kinase binding	770	0.0145
Homo sapiens	GO:0004674	protein serine/threonine kinase activity	719	0.0135
Homo sapiens	GO:0005509	calcium ion binding	713	0.0134
Homo sapiens	GO:0106310	protein serine kinase activity	670	0.0126
Homo sapiens	GO:0042803	protein homodimerization activity	638	0.0120
Homo sapiens	GO:0019899	enzyme binding	573	0.0108
Homo sapiens	GO:0000978	RNA polymerase II cis-regulatory region sequence-specific DNA binding	559	0.0105
Homo sapiens	GO:0031625	ubiquitin protein ligase binding	548	0.0103
Homo sapiens	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	461	0.0087
Homo sapiens	GO:0045296	cadherin binding	455	0.0086
Homo sapiens	GO:0005525	GTP binding	453	0.0085
Homo sapiens	GO:0004672	protein kinase activity	442	0.0083
Homo sapiens	GO:0046982	protein heterodimerization activity	427	0.0080
Homo sapiens	GO:0044877	protein-containing complex binding	423	0.0079
Homo sapiens	GO:0003924	GTPase activity	419	0.0079
Homo sapiens	GO:0003682	chromatin binding	415	0.0078
Homo sapiens	GO:0003700	DNA-binding transcription factor activity	372	0.0070
Homo sapiens	GO:0005102	signaling receptor binding	372	0.0070
Homo sapiens	GO:0061629	RNA polymerase II-specific DNA-binding transcription factor binding	353	0.0066
Homo sapiens	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	320	0.0060
Homo sapiens	GO:0003713	transcription coactivator activity	318	0.0060
Homo sapiens	GO:0016887	ATP hydrolysis activity	314	0.0059
Homo sapiens	GO:0019904	protein domain specific binding	304	0.0057
Homo sapiens	GO:1990837	sequence-specific double-stranded DNA binding	283	0.0053
Homo sapiens	GO:0005178	integrin binding	279	0.0052
Homo sapiens	GO:0003735	structural constituent of ribosome	278	0.0052
Homo sapiens	GO:0140297	DNA-binding transcription factor binding	268	0.0050
Homo sapiens	GO:0005096	GTPase activator activity	255	0.0048
Homo sapiens	GO:0000976	transcription cis-regulatory region binding	246	0.0046
Homo sapiens	GO:0008022	protein C-terminus binding	240	0.0045
Homo sapiens	GO:0008201	heparin binding	239	0.0045
Homo sapiens	GO:0031267	small GTPase binding	235	0.0044
Homo sapiens	GO:0004713	protein tyrosine kinase activity	234	0.0044
Homo sapiens	GO:0004222	metalloendopeptidase activity	232	0.0044
Homo sapiens	GO:0003779	actin binding	227	0.0043
Homo sapiens	GO:0047485	protein N-terminus binding	218	0.0041
Homo sapiens	GO:0051087	chaperone binding	217	0.0041
Homo sapiens	GO:0061630	ubiquitin protein ligase activity	216	0.0041
Homo sapiens	GO:0002020	protease binding	215	0.0040
Homo sapiens	GO:0004252	serine-type endopeptidase activity	213	0.0040
Homo sapiens	GO:0019903	protein phosphatase binding	209	0.0039
Homo sapiens	GO:0000287	magnesium ion binding	205	0.0039
Homo sapiens	GO:0051082	unfolded protein binding	203	0.0038
Homo sapiens	GO:0005085	guanyl-nucleotide exchange factor activity	202	0.0038
Homo sapiens	GO:0046983	protein dimerization activity	197	0.0037
Homo sapiens	GO:0004842	ubiquitin-protein transferase activity	196	0.0037
Homo sapiens	GO:0051879	Hsp90 protein binding	195	0.0037
Homo sapiens	GO:0043130	ubiquitin binding	191	0.0036
Homo sapiens	GO:0042826	histone deacetylase binding	187	0.0035
Homo sapiens	GO:0005516	calmodulin binding	186	0.0035
Homo sapiens	GO:0017124	SH3 domain binding	182	0.0034
Homo sapiens	GO:0002039	p53 binding	180	0.0034
Homo sapiens	GO:0003899	DNA-directed 5'-3' RNA polymerase activity	176	0.0033
Homo sapiens	GO:0043565	sequence-specific DNA binding	172	0.0032
Homo sapiens	GO:0008017	microtubule binding	170	0.0032
Homo sapiens	GO:0038023	signaling receptor activity	169	0.0032
Homo sapiens	GO:0004175	endopeptidase activity	166	0.0031
Homo sapiens	GO:0003729	mRNA binding	165	0.0031
Homo sapiens	GO:0000977	RNA polymerase II transcription regulatory region sequence-specific DNA binding	164	0.0031
Homo sapiens	GO:0030246	carbohydrate binding	164	0.0031
Homo sapiens	GO:0001540	amyloid-beta binding	158	0.0030
Homo sapiens	GO:0019900	kinase binding	157	0.0030
Homo sapiens	GO:0008237	metallopeptidase activity	152	0.0029
Homo sapiens	GO:0031072	heat shock protein binding	150	0.0028
Homo sapiens	GO:0042393	histone binding	140	0.0026
Homo sapiens	GO:0019003	GDP binding	136	0.0026
Homo sapiens	GO:0003714	transcription corepressor activity	136	0.0026
Homo sapiens	GO:0051015	actin filament binding	134	0.0025
Homo sapiens	GO:0001223	transcription coactivator binding	134	0.0025
Homo sapiens	GO:1990841	promoter-specific chromatin binding	133	0.0025
Homo sapiens	GO:0001664	G protein-coupled receptor binding	132	0.0025
Homo sapiens	GO:0004843	cysteine-type deubiquitinase activity	130	0.0024
Homo sapiens	GO:0008013	beta-catenin binding	129	0.0024
Homo sapiens	GO:0048156	tau protein binding	127	0.0024
Homo sapiens	GO:0008083	growth factor activity	126	0.0024
Homo sapiens	GO:0001227	DNA-binding transcription repressor activity, RNA polymerase II-specific	124	0.0023
Homo sapiens	GO:0001784	phosphotyrosine residue binding	123	0.0023
Homo sapiens	GO:0003697	single-stranded DNA binding	122	0.0023
Homo sapiens	GO:0008233	peptidase activity	122	0.0023
Homo sapiens	GO:0004715	non-membrane spanning protein tyrosine kinase activity	121	0.0023
Homo sapiens	GO:0097110	scaffold protein binding	119	0.0022
Homo sapiens	GO:0005518	collagen binding	118	0.0022
Homo sapiens	GO:0048306	calcium-dependent protein binding	117	0.0022
Homo sapiens	GO:0005543	phospholipid binding	115	0.0022
Homo sapiens	GO:0016301	kinase activity	115	0.0022
Homo sapiens	GO:0001618	virus receptor activity	114	0.0021
Homo sapiens	GO:0030971	receptor tyrosine kinase binding	113	0.0021
Homo sapiens	GO:0030674	protein-macromolecule adaptor activity	111	0.0021
Homo sapiens	GO:0004725	protein tyrosine phosphatase activity	107	0.0020
Homo sapiens	GO:0044183	protein folding chaperone	107	0.0020
Homo sapiens	GO:0050839	cell adhesion molecule binding	106	0.0020
Homo sapiens	GO:0004714	transmembrane receptor protein tyrosine kinase activity	103	0.0019
Homo sapiens	GO:0016922	nuclear receptor binding	103	0.0019
Homo sapiens	GO:0005125	cytokine activity	102	0.0019
Homo sapiens	GO:0003684	damaged DNA binding	101	0.0019
Homo sapiens	GO:0030170	pyridoxal phosphate binding	100	0.0019
Homo sapiens	GO:0000166	nucleotide binding	100	0.0019
Homo sapiens	GO:0000987	cis-regulatory region sequence-specific DNA binding	98	0.0018
Homo sapiens	GO:0070888	E-box binding	98	0.0018
Homo sapiens	GO:0004721	phosphoprotein phosphatase activity	97	0.0018
Homo sapiens	GO:0097718	disordered domain specific binding	97	0.0018
Homo sapiens	GO:0005507	copper ion binding	93	0.0017
Homo sapiens	GO:0046332	SMAD binding	92	0.0017
Homo sapiens	GO:0005198	structural molecule activity	90	0.0017
Homo sapiens	GO:0051117	ATPase binding	89	0.0017
Homo sapiens	GO:0001968	fibronectin binding	89	0.0017
Homo sapiens	GO:0008289	lipid binding	88	0.0017
Homo sapiens	GO:0005201	extracellular matrix structural constituent	83	0.0016
Homo sapiens	GO:0070530	K63-linked polyubiquitin modification-dependent protein binding	82	0.0015
Homo sapiens	GO:0031683	G-protein beta/gamma-subunit complex binding	81	0.0015
Homo sapiens	GO:0031490	chromatin DNA binding	81	0.0015
Homo sapiens	GO:0042169	SH2 domain binding	81	0.0015
Homo sapiens	GO:0004402	histone acetyltransferase activity	81	0.0015
Homo sapiens	GO:0005547	phosphatidylinositol-3,4,5-trisphosphate binding	81	0.0015
Homo sapiens	GO:0044325	transmembrane transporter binding	80	0.0015
Homo sapiens	GO:0003887	DNA-directed DNA polymerase activity	79	0.0015
Homo sapiens	GO:0017162	aryl hydrocarbon receptor binding	78	0.0015
Homo sapiens	GO:0043621	protein self-association	78	0.0015
Homo sapiens	GO:0071889	14-3-3 protein binding	77	0.0014
Homo sapiens	GO:0043236	laminin binding	77	0.0014
Homo sapiens	GO:0003690	double-stranded DNA binding	76	0.0014
Homo sapiens	GO:0001222	transcription corepressor binding	75	0.0014
Homo sapiens	GO:0003712	transcription coregulator activity	74	0.0014
Homo sapiens	GO:0004879	nuclear receptor activity	73	0.0014
Homo sapiens	GO:0000993	RNA polymerase II complex binding	72	0.0014
Homo sapiens	GO:0004722	protein serine/threonine phosphatase activity	72	0.0014
Homo sapiens	GO:0030374	nuclear receptor coactivator activity	71	0.0013
Homo sapiens	GO:0001530	lipopolysaccharide binding	71	0.0013
Homo sapiens	GO:0005546	phosphatidylinositol-4,5-bisphosphate binding	71	0.0013
Homo sapiens	GO:0003743	translation initiation factor activity	71	0.0013
Homo sapiens	GO:0003725	double-stranded RNA binding	69	0.0013
Homo sapiens	GO:0004888	transmembrane signaling receptor activity	69	0.0013
Homo sapiens	GO:0050750	low-density lipoprotein particle receptor binding	69	0.0013
Homo sapiens	GO:0031593	polyubiquitin modification-dependent protein binding	67	0.0013
Homo sapiens	GO:0046875	ephrin receptor binding	67	0.0013
Homo sapiens	GO:0004197	cysteine-type endopeptidase activity	66	0.0012
Homo sapiens	GO:0005154	epidermal growth factor receptor binding	66	0.0012
Homo sapiens	GO:0051059	NF-kappaB binding	66	0.0012
Homo sapiens	GO:0020037	heme binding	65	0.0012
Homo sapiens	GO:0097371	MDM2/MDM4 family protein binding	65	0.0012
Homo sapiens	GO:0030544	Hsp70 protein binding	65	0.0012
Homo sapiens	GO:0000149	SNARE binding	65	0.0012
Homo sapiens	GO:0043539	protein serine/threonine kinase activator activity	64	0.0012
Homo sapiens	GO:0004709	MAP kinase kinase kinase activity	64	0.0012
Homo sapiens	GO:0004708	MAP kinase kinase activity	64	0.0012
Homo sapiens	GO:0004866	endopeptidase inhibitor activity	64	0.0012
Homo sapiens	GO:0003730	mRNA 3'-UTR binding	64	0.0012
Homo sapiens	GO:0004298	threonine-type endopeptidase activity	62	0.0012
Homo sapiens	GO:0050840	extracellular matrix binding	61	0.0011
Homo sapiens	GO:0016251	RNA polymerase II general transcription initiation factor activity	60	0.0011
Homo sapiens	GO:0004867	serine-type endopeptidase inhibitor activity	60	0.0011
Homo sapiens	GO:0035091	phosphatidylinositol binding	60	0.0011
Homo sapiens	GO:0004707	MAP kinase activity	58	0.0011
Homo sapiens	GO:0050321	tau-protein kinase activity	58	0.0011
Homo sapiens	GO:0051019	mitogen-activated protein kinase binding	58	0.0011
Homo sapiens	GO:0043531	ADP binding	58	0.0011
Homo sapiens	GO:0005200	structural constituent of cytoskeleton	57	0.0011
Homo sapiens	GO:0051787	misfolded protein binding	57	0.0011
Homo sapiens	GO:0005080	protein kinase C binding	56	0.0011
Homo sapiens	GO:0001221	transcription coregulator binding	56	0.0011
Homo sapiens	GO:0030332	cyclin binding	56	0.0011
Homo sapiens	GO:0015631	tubulin binding	56	0.0011
Homo sapiens	GO:0051219	phosphoprotein binding	56	0.0011
Homo sapiens	GO:0003724	RNA helicase activity	56	0.0011
Homo sapiens	GO:0030145	manganese ion binding	55	0.0010
Homo sapiens	GO:0005539	glycosaminoglycan binding	55	0.0010
Homo sapiens	GO:0005112	Notch binding	55	0.0010
Homo sapiens	GO:0001046	core promoter sequence-specific DNA binding	55	0.0010
Homo sapiens	GO:0050660	flavin adenine dinucleotide binding	54	0.0010
Homo sapiens	GO:0004435	phosphatidylinositol phospholipase C activity	54	0.0010
Homo sapiens	GO:0043395	heparan sulfate proteoglycan binding	54	0.0010
Homo sapiens	GO:0043014	alpha-tubulin binding	54	0.0010
Homo sapiens	GO:0017025	TBP-class protein binding	53	0.0010
Homo sapiens	GO:0016538	cyclin-dependent protein serine/threonine kinase regulator activity	53	0.0010
Homo sapiens	GO:0042277	peptide binding	52	0.0010
Homo sapiens	GO:0001786	phosphatidylserine binding	52	0.0010
Homo sapiens	GO:0030165	PDZ domain binding	52	0.0010
Homo sapiens	GO:0003676	nucleic acid binding	51	0.0010
Homo sapiens	GO:0005164	tumor necrosis factor receptor binding	51	0.0010
Homo sapiens	GO:0001094	TFIID-class transcription factor complex binding	51	0.0010
Homo sapiens	GO:0043274	phospholipase binding	50	0.0009
Homo sapiens	GO:0070412	R-SMAD binding	50	0.0009
Homo sapiens	GO:0070064	proline-rich region binding	49	0.0009
Homo sapiens	GO:0016491	oxidoreductase activity	48	0.0009
Homo sapiens	GO:0043022	ribosome binding	48	0.0009
Homo sapiens	GO:0019888	protein phosphatase regulator activity	48	0.0009
Homo sapiens	GO:0035035	histone acetyltransferase binding	48	0.0009
Homo sapiens	GO:0019902	phosphatase binding	47	0.0009
Homo sapiens	GO:0003678	DNA helicase activity	47	0.0009
Homo sapiens	GO:0044389	ubiquitin-like protein ligase binding	46	0.0009
Homo sapiens	GO:0004683	calmodulin-dependent protein kinase activity	46	0.0009
Homo sapiens	GO:0003727	single-stranded RNA binding	46	0.0009
Homo sapiens	GO:0008236	serine-type peptidase activity	45	0.0008
Homo sapiens	GO:0051721	protein phosphatase 2A binding	45	0.0008
Homo sapiens	GO:0015026	coreceptor activity	45	0.0008
Homo sapiens	GO:0030295	protein kinase activator activity	45	0.0008
Homo sapiens	GO:0005540	hyaluronic acid binding	44	0.0008
Homo sapiens	GO:0008349	MAP kinase kinase kinase kinase activity	44	0.0008
Homo sapiens	GO:0008009	chemokine activity	44	0.0008
Homo sapiens	GO:0030234	enzyme regulator activity	44	0.0008
Homo sapiens	GO:0001671	ATPase activator activity	44	0.0008
Homo sapiens	GO:0030331	nuclear estrogen receptor binding	43	0.0008
Homo sapiens	GO:0016791	phosphatase activity	43	0.0008
Homo sapiens	GO:0031369	translation initiation factor binding	43	0.0008
Homo sapiens	GO:0023026	MHC class II protein complex binding	42	0.0008
Homo sapiens	GO:0000979	RNA polymerase II core promoter sequence-specific DNA binding	42	0.0008
Homo sapiens	GO:0061578	Lys63-specific deubiquitinase activity	42	0.0008
Homo sapiens	GO:0004407	histone deacetylase activity	42	0.0008
Homo sapiens	GO:0001216	DNA-binding transcription activator activity	42	0.0008
Homo sapiens	GO:0048027	mRNA 5'-UTR binding	42	0.0008
Homo sapiens	GO:0070411	I-SMAD binding	42	0.0008
Homo sapiens	GO:0050431	transforming growth factor beta binding	42	0.0008
Homo sapiens	GO:0051020	GTPase binding	41	0.0008
Homo sapiens	GO:0019789	SUMO transferase activity	41	0.0008
Homo sapiens	GO:0070122	isopeptidase activity	41	0.0008
Homo sapiens	GO:0042056	chemoattractant activity	41	0.0008
Homo sapiens	GO:0046966	nuclear thyroid hormone receptor binding	41	0.0008
Homo sapiens	GO:1990948	ubiquitin ligase inhibitor activity	41	0.0008
Homo sapiens	GO:0019843	rRNA binding	41	0.0008
Homo sapiens	GO:0060090	molecular adaptor activity	41	0.0008
Homo sapiens	GO:1990381	ubiquitin-specific protease binding	40	0.0008
Homo sapiens	GO:0031435	mitogen-activated protein kinase kinase kinase binding	40	0.0008
Homo sapiens	GO:0033558	protein lysine deacetylase activity	40	0.0008
Homo sapiens	GO:0016407	acetyltransferase activity	40	0.0008
Homo sapiens	GO:0004629	phospholipase C activity	39	0.0007
Homo sapiens	GO:0016787	hydrolase activity	39	0.0007
Homo sapiens	GO:0005078	MAP-kinase scaffold activity	39	0.0007
Homo sapiens	GO:1990782	protein tyrosine kinase binding	38	0.0007
Homo sapiens	GO:0004860	protein kinase inhibitor activity	38	0.0007
Homo sapiens	GO:0008047	enzyme activator activity	38	0.0007
Homo sapiens	GO:0048487	beta-tubulin binding	38	0.0007
Homo sapiens	GO:0008135	translation factor activity, RNA binding	38	0.0007
Homo sapiens	GO:0019894	kinesin binding	37	0.0007
Homo sapiens	GO:0008330	protein tyrosine/threonine phosphatase activity	37	0.0007
Homo sapiens	GO:0017017	MAP kinase tyrosine/serine/threonine phosphatase activity	37	0.0007
Homo sapiens	GO:0019211	phosphatase activator activity	37	0.0007
Homo sapiens	GO:0032041	NAD-dependent histone deacetylase activity (H3-K14 specific)	37	0.0007
Homo sapiens	GO:0004693	cyclin-dependent protein serine/threonine kinase activity	37	0.0007
Homo sapiens	GO:0005024	transforming growth factor beta receptor activity	36	0.0007
Homo sapiens	GO:0033691	sialic acid binding	36	0.0007
Homo sapiens	GO:0003746	translation elongation factor activity	36	0.0007
Homo sapiens	GO:0019955	cytokine binding	36	0.0007
Homo sapiens	GO:0004386	helicase activity	36	0.0007
Homo sapiens	GO:0016004	phospholipase activator activity	36	0.0007
Homo sapiens	GO:0008092	cytoskeletal protein binding	35	0.0007
Homo sapiens	GO:0034185	apolipoprotein binding	35	0.0007
Homo sapiens	GO:0004698	calcium-dependent protein kinase C activity	35	0.0007
Homo sapiens	GO:0035255	ionotropic glutamate receptor binding	35	0.0007
Homo sapiens	GO:0050699	WW domain binding	34	0.0006
Homo sapiens	GO:0000175	3'-5'-exoribonuclease activity	34	0.0006
Homo sapiens	GO:0003755	peptidyl-prolyl cis-trans isomerase activity	34	0.0006
Homo sapiens	GO:0032794	GTPase activating protein binding	34	0.0006
Homo sapiens	GO:0140296	general transcription initiation factor binding	34	0.0006
Homo sapiens	GO:0005158	insulin receptor binding	33	0.0006
Homo sapiens	GO:0030159	signaling receptor complex adaptor activity	33	0.0006
Homo sapiens	GO:0050661	NADP binding	33	0.0006
Homo sapiens	GO:0005149	interleukin-1 receptor binding	33	0.0006
Homo sapiens	GO:0004697	protein kinase C activity	33	0.0006
Homo sapiens	GO:0031996	thioesterase binding	33	0.0006
Homo sapiens	GO:0005506	iron ion binding	33	0.0006
Homo sapiens	GO:0030594	neurotransmitter receptor activity	33	0.0006
Homo sapiens	GO:0070034	telomerase RNA binding	33	0.0006
Homo sapiens	GO:0004181	metallocarboxypeptidase activity	33	0.0006
Homo sapiens	GO:0070182	DNA polymerase binding	32	0.0006
Homo sapiens	GO:0030957	Tat protein binding	32	0.0006
Homo sapiens	GO:0070628	proteasome binding	32	0.0006
Homo sapiens	GO:0008134	transcription factor binding	32	0.0006
Homo sapiens	GO:0004930	G protein-coupled receptor activity	32	0.0006
Homo sapiens	GO:0036402	proteasome-activating activity	32	0.0006
Homo sapiens	GO:0043560	insulin receptor substrate binding	32	0.0006
Homo sapiens	GO:0008234	cysteine-type peptidase activity	32	0.0006
Homo sapiens	GO:0017166	vinculin binding	32	0.0006
Homo sapiens	GO:0005161	platelet-derived growth factor receptor binding	32	0.0006
Homo sapiens	GO:0003777	microtubule motor activity	32	0.0006
Homo sapiens	GO:0042800	histone methyltransferase activity (H3-K4 specific)	31	0.0006
Homo sapiens	GO:0008139	nuclear localization sequence binding	31	0.0006
Homo sapiens	GO:0034236	protein kinase A catalytic subunit binding	31	0.0006
Homo sapiens	GO:0001055	RNA polymerase II activity	31	0.0006
Homo sapiens	GO:0043027	cysteine-type endopeptidase inhibitor activity involved in apoptotic process	31	0.0006
Homo sapiens	GO:0043325	phosphatidylinositol-3,4-bisphosphate binding	31	0.0006
Homo sapiens	GO:0030276	clathrin binding	31	0.0006
Homo sapiens	GO:0003785	actin monomer binding	30	0.0006
Homo sapiens	GO:0043425	bHLH transcription factor binding	30	0.0006
Homo sapiens	GO:0052742	phosphatidylinositol kinase activity	30	0.0006
Homo sapiens	GO:0008353	RNA polymerase II CTD heptapeptide repeat kinase activity	30	0.0006
Homo sapiens	GO:0043394	proteoglycan binding	30	0.0006
Homo sapiens	GO:0015276	ligand-gated ion channel activity	30	0.0006
Homo sapiens	GO:0019838	growth factor binding	30	0.0006
Homo sapiens	GO:0050998	nitric-oxide synthase binding	29	0.0005
Homo sapiens	GO:0030742	GTP-dependent protein binding	29	0.0005
Homo sapiens	GO:0004703	G protein-coupled receptor kinase activity	29	0.0005
Homo sapiens	GO:0042054	histone methyltransferase activity	29	0.0005
Homo sapiens	GO:0035591	signaling adaptor activity	29	0.0005
Homo sapiens	GO:0005109	frizzled binding	29	0.0005
Homo sapiens	GO:0050681	nuclear androgen receptor binding	29	0.0005
Homo sapiens	GO:0034237	protein kinase A regulatory subunit binding	29	0.0005
Homo sapiens	GO:0061133	endopeptidase activator activity	29	0.0005
Homo sapiens	GO:0008408	3'-5' exonuclease activity	29	0.0005
Homo sapiens	GO:0034617	tetrahydrobiopterin binding	28	0.0005
Homo sapiens	GO:0036122	BMP binding	28	0.0005
Homo sapiens	GO:0016279	protein-lysine N-methyltransferase activity	28	0.0005
Homo sapiens	GO:0015459	potassium channel regulator activity	28	0.0005
Homo sapiens	GO:0017134	fibroblast growth factor binding	28	0.0005
Homo sapiens	GO:0070851	growth factor receptor binding	28	0.0005
Homo sapiens	GO:0005025	transforming growth factor beta receptor activity, type I	28	0.0005
Homo sapiens	GO:0070840	dynein complex binding	28	0.0005
Homo sapiens	GO:0005159	insulin-like growth factor receptor binding	28	0.0005
Homo sapiens	GO:0004869	cysteine-type endopeptidase inhibitor activity	28	0.0005
Homo sapiens	GO:0035925	mRNA 3'-UTR AU-rich region binding	28	0.0005
Homo sapiens	GO:0038187	pattern recognition receptor activity	28	0.0005
Homo sapiens	GO:0034713	type I transforming growth factor beta receptor binding	28	0.0005
Homo sapiens	GO:0003823	antigen binding	28	0.0005
Homo sapiens	GO:0032405	MutLalpha complex binding	28	0.0005
Homo sapiens	GO:0005544	calcium-dependent phospholipid binding	27	0.0005
Homo sapiens	GO:0005179	hormone activity	27	0.0005
Homo sapiens	GO:0031821	G protein-coupled serotonin receptor binding	27	0.0005
Homo sapiens	GO:0034450	ubiquitin-ubiquitin ligase activity	27	0.0005
Homo sapiens	GO:0016303	1-phosphatidylinositol-3-kinase activity	27	0.0005
Homo sapiens	GO:0052812	phosphatidylinositol-3,4-bisphosphate 5-kinase activity	27	0.0005
Homo sapiens	GO:0048020	CCR chemokine receptor binding	27	0.0005
Homo sapiens	GO:0043021	ribonucleoprotein complex binding	27	0.0005
Homo sapiens	GO:0098639	collagen binding involved in cell-matrix adhesion	27	0.0005
Homo sapiens	GO:0004993	G protein-coupled serotonin receptor activity	27	0.0005
Homo sapiens	GO:0055131	C3HC4-type RING finger domain binding	27	0.0005
Homo sapiens	GO:0005041	low-density lipoprotein particle receptor activity	27	0.0005
